Time;HPDIC059
24/03/2020  23:44:15;-0.012
25/03/2020  01:44:07;-0.012
25/03/2020  03:43:59;-0.012
25/03/2020  05:43:51;-0.012
25/03/2020  07:43:43;-0.012
25/03/2020  09:43:35;-0.012
25/03/2020  11:43:27;-0.011
25/03/2020  13:43:19;-0.011
25/03/2020  15:43:11;-0.012
25/03/2020  17:43:03;-0.011
25/03/2020  19:42:55;-0.011
25/03/2020  21:42:47;-0.011
25/03/2020  23:42:39;-0.012
26/03/2020  01:42:31;-0.012
26/03/2020  03:42:23;-0.011
26/03/2020  05:42:15;-0.011
26/03/2020  07:42:07;-0.011
26/03/2020  09:41:59;-0.011
26/03/2020  11:41:51;-0.011
26/03/2020  13:41:43;-0.011
26/03/2020  15:41:35;-0.012
26/03/2020  17:41:27;-0.012
26/03/2020  19:41:19;-0.012
26/03/2020  21:41:11;-0.011
26/03/2020  23:41:03;-0.011
27/03/2020  01:40:55;-0.011
27/03/2020  03:40:47;-0.012
27/03/2020  05:40:39;-0.012
27/03/2020  07:40:31;-0.011
27/03/2020  09:40:23;-0.011
27/03/2020  11:40:15;-0.011
27/03/2020  13:40:07;-0.011
27/03/2020  15:39:59;-0.011
27/03/2020  17:39:51;-0.011
27/03/2020  19:39:43;-0.011
27/03/2020  21:39:35;-0.011
27/03/2020  23:39:27;-0.011
28/03/2020  01:39:19;-0.011
28/03/2020  03:39:11;-0.011
28/03/2020  05:39:03;-0.011
28/03/2020  07:38:55;-0.011
28/03/2020  09:38:47;-0.011
28/03/2020  11:38:39;-0.011
28/03/2020  13:38:31;-0.011
28/03/2020  15:38:23;-0.011
28/03/2020  17:38:15;-0.011
28/03/2020  19:38:07;-0.012
28/03/2020  21:37:59;-0.012
28/03/2020  23:37:51;-0.011
29/03/2020  01:37:43;-0.011
29/03/2020  04:37:35;-0.011
29/03/2020  06:37:27;-0.011
29/03/2020  08:37:19;-0.011
29/03/2020  10:37:11;-0.011
29/03/2020  12:37:03;-0.012
29/03/2020  14:36:55;-0.011
29/03/2020  16:36:47;-0.011
29/03/2020  18:36:39;-0.011
29/03/2020  20:36:31;-0.011
29/03/2020  22:36:23;-0.011
30/03/2020  00:36:15;-0.011
30/03/2020  02:36:07;-0.011
30/03/2020  04:35:59;-0.011
30/03/2020  06:35:51;-0.011
30/03/2020  08:35:43;-0.011
30/03/2020  10:12:51;0.011
30/03/2020  10:14:55;2.101
30/03/2020  10:26:17;1.632
30/03/2020  10:29:23;0.640
30/03/2020  12:29:15;-0.011
30/03/2020  14:29:07;-0.011
30/03/2020  16:28:59;-0.011
30/03/2020  18:28:51;-0.012
30/03/2020  20:28:43;-0.012
30/03/2020  22:28:35;-0.011
31/03/2020  00:28:27;-0.011
31/03/2020  02:28:19;-0.011
31/03/2020  04:28:11;-0.011
31/03/2020  06:28:03;-0.011
31/03/2020  08:27:55;-0.011
31/03/2020  10:27:47;-0.011
31/03/2020  12:27:39;-0.011
31/03/2020  14:27:31;-0.012
31/03/2020  16:27:23;-0.012
31/03/2020  18:27:15;-0.011
31/03/2020  20:27:07;-0.012
31/03/2020  22:26:59;-0.011
01/04/2020  00:26:51;-0.011
01/04/2020  02:26:43;-0.011
01/04/2020  04:26:35;-0.011
01/04/2020  06:26:27;-0.011
01/04/2020  08:26:19;-0.011
01/04/2020  10:26:11;-0.011
01/04/2020  12:26:03;-0.011
01/04/2020  14:25:55;-0.011
01/04/2020  16:25:47;-0.011
01/04/2020  18:25:39;-0.011
01/04/2020  20:25:31;-0.011
01/04/2020  22:25:23;-0.011
02/04/2020  00:25:15;-0.011
02/04/2020  02:25:07;-0.011
02/04/2020  04:24:59;-0.011
02/04/2020  06:24:51;-0.011
02/04/2020  08:24:43;-0.011
02/04/2020  10:24:35;-0.011
02/04/2020  12:24:27;-0.011
02/04/2020  14:24:19;-0.011
02/04/2020  16:24:11;-0.007
02/04/2020  18:24:03;-0.007
02/04/2020  20:23:55;-0.006
02/04/2020  22:23:47;-0.005
03/04/2020  00:23:39;-0.007
03/04/2020  02:23:31;-0.007
03/04/2020  04:23:23;-0.008
03/04/2020  06:23:15;-0.007
03/04/2020  08:23:07;-0.007
03/04/2020  10:22:59;-0.008
03/04/2020  12:22:51;-0.008
03/04/2020  14:22:43;-0.008
03/04/2020  16:22:35;-0.007
03/04/2020  18:22:27;-0.006
03/04/2020  20:22:19;-0.004
03/04/2020  22:22:11;-0.004
04/04/2020  00:22:03;-0.004
04/04/2020  02:21:55;-0.005
04/04/2020  04:21:47;-0.002
04/04/2020  06:21:39;-0.002
04/04/2020  08:21:31;-0.002
04/04/2020  10:21:23;-0.004
04/04/2020  12:21:15;-0.007
04/04/2020  14:21:07;-0.007
04/04/2020  16:20:59;-0.008
04/04/2020  18:20:51;-0.007
04/04/2020  20:20:43;-0.004
04/04/2020  22:20:35;-0.002
05/04/2020  00:20:27;0.000
05/04/2020  02:20:19;0.002
05/04/2020  04:20:11;0.002
05/04/2020  06:20:03;0.003
05/04/2020  08:19:55;0.001
05/04/2020  10:19:47;-0.003
05/04/2020  12:19:39;-0.006
05/04/2020  14:19:31;-0.006
05/04/2020  16:19:23;-0.007
05/04/2020  18:19:15;-0.007
05/04/2020  20:19:07;-0.004
05/04/2020  22:18:59;-0.002
06/04/2020  00:18:51;0.000
06/04/2020  02:18:43;0.001
06/04/2020  04:18:35;0.001
06/04/2020  06:18:27;0.002
06/04/2020  08:18:19;0.002
06/04/2020  10:18:11;-0.001
06/04/2020  12:18:03;-0.004
06/04/2020  14:17:55;-0.006
06/04/2020  16:17:47;-0.006
06/04/2020  18:17:39;-0.007
06/04/2020  20:17:31;-0.004
06/04/2020  22:17:23;-0.003
07/04/2020  00:17:15;-0.001
07/04/2020  02:17:07;0.000
07/04/2020  04:16:59;0.001
07/04/2020  06:16:51;0.002
07/04/2020  08:16:43;0.002
07/04/2020  10:16:35;-0.002
07/04/2020  12:16:27;-0.006
07/04/2020  14:16:19;-0.007
07/04/2020  16:16:11;-0.007
07/04/2020  18:16:03;-0.007
07/04/2020  20:15:55;-0.004
07/04/2020  22:15:47;-0.003
08/04/2020  00:15:39;-0.001
08/04/2020  02:15:31;0.001
08/04/2020  04:15:23;0.000
08/04/2020  06:15:15;0.002
08/04/2020  08:15:07;-0.000
08/04/2020  10:14:59;-0.003
08/04/2020  12:14:51;-0.006
08/04/2020  14:14:43;-0.007
08/04/2020  16:14:35;-0.008
08/04/2020  18:14:27;-0.007
08/04/2020  20:14:19;-0.006
08/04/2020  22:14:11;-0.004
09/04/2020  00:14:03;-0.004
09/04/2020  02:13:55;-0.003
09/04/2020  04:13:47;-0.001
09/04/2020  06:13:39;-0.000
09/04/2020  08:13:31;0.000
09/04/2020  10:13:23;-0.004
09/04/2020  12:13:15;-0.006
09/04/2020  14:13:07;-0.008
09/04/2020  16:12:59;-0.008
09/04/2020  18:12:51;-0.008
09/04/2020  20:12:43;-0.006
09/04/2020  22:12:35;-0.002
10/04/2020  00:12:27;-0.001
10/04/2020  02:12:19;0.002
10/04/2020  04:12:11;0.002
10/04/2020  06:12:03;0.003
10/04/2020  08:11:55;0.003
10/04/2020  10:11:47;-0.001
10/04/2020  12:11:39;-0.004
10/04/2020  14:11:31;-0.006
10/04/2020  16:11:23;-0.007
10/04/2020  18:11:15;-0.006
10/04/2020  20:11:07;-0.005
10/04/2020  22:10:59;-0.002
11/04/2020  00:10:51;0.001
11/04/2020  02:10:43;0.003
11/04/2020  04:10:35;0.003
11/04/2020  06:10:27;0.004
11/04/2020  08:10:19;0.004
11/04/2020  10:10:11;-0.000
11/04/2020  12:10:03;-0.003
11/04/2020  14:09:55;-0.006
11/04/2020  16:09:47;-0.007
11/04/2020  18:09:39;-0.006
11/04/2020  20:09:31;-0.004
11/04/2020  22:09:23;-0.002
12/04/2020  00:09:15;0.001
12/04/2020  02:09:07;0.002
12/04/2020  04:08:59;0.003
12/04/2020  06:08:51;0.003
12/04/2020  08:08:43;0.002
12/04/2020  10:08:35;-0.002
12/04/2020  12:08:27;-0.005
12/04/2020  14:08:19;-0.007
12/04/2020  16:08:11;-0.007
12/04/2020  18:08:03;-0.006
12/04/2020  20:07:55;-0.004
12/04/2020  22:07:47;-0.003
13/04/2020  00:07:39;-0.002
13/04/2020  02:07:31;-0.003
13/04/2020  04:07:23;-0.003
13/04/2020  06:07:15;-0.004
13/04/2020  08:07:07;-0.006
13/04/2020  10:06:59;-0.007
13/04/2020  12:06:51;-0.007
13/04/2020  14:06:43;-0.008
13/04/2020  16:06:35;-0.007
13/04/2020  18:06:27;-0.006
13/04/2020  20:06:19;-0.007
13/04/2020  22:06:11;-0.006
14/04/2020  00:06:03;-0.007
14/04/2020  02:05:55;-0.008
14/04/2020  04:05:47;-0.008
14/04/2020  06:05:39;-0.008
14/04/2020  08:05:31;-0.008
14/04/2020  10:05:23;-0.003
14/04/2020  12:05:15;-0.005
14/04/2020  14:05:07;-0.006
14/04/2020  16:04:59;-0.007
14/04/2020  18:04:51;-0.004
14/04/2020  20:04:43;-0.003
14/04/2020  22:04:35;-0.001
15/04/2020  00:04:27;0.000
15/04/2020  02:04:19;0.001
15/04/2020  04:04:11;0.001
15/04/2020  06:04:03;0.002
15/04/2020  08:03:55;0.002
15/04/2020  10:03:47;-0.001
15/04/2020  12:03:39;-0.002
15/04/2020  14:03:31;-0.004
15/04/2020  16:03:23;-0.002
15/04/2020  18:03:15;-0.001
15/04/2020  20:03:07;0.000
15/04/2020  22:02:59;0.001
16/04/2020  00:02:51;0.002
16/04/2020  02:02:43;0.001
16/04/2020  04:02:35;0.001
16/04/2020  06:02:27;0.004
16/04/2020  08:02:19;0.001
16/04/2020  10:02:11;0.000
16/04/2020  12:02:03;-0.000
16/04/2020  14:01:55;-0.001
16/04/2020  16:01:47;-0.002
16/04/2020  18:01:39;-0.001
16/04/2020  20:01:31;-0.001
16/04/2020  22:01:23;-0.001
17/04/2020  00:01:15;0.000
17/04/2020  02:01:07;0.000
17/04/2020  04:00:59;0.001
17/04/2020  06:00:51;0.000
17/04/2020  08:00:43;0.000
17/04/2020  10:00:35;0.001
17/04/2020  12:00:27;-0.000
17/04/2020  14:00:19;-0.002
17/04/2020  16:00:11;-0.003
17/04/2020  18:00:03;-0.003
17/04/2020  19:59:55;-0.003
17/04/2020  21:59:47;-0.003
17/04/2020  23:59:39;-0.002
18/04/2020  01:59:31;-0.002
18/04/2020  03:59:23;-0.002
18/04/2020  05:59:15;-0.003
18/04/2020  07:59:07;-0.003
18/04/2020  09:58:59;-0.012
18/04/2020  11:58:51;0.015
18/04/2020  13:58:43;0.019
18/04/2020  15:58:35;0.014
18/04/2020  17:58:27;0.015
18/04/2020  19:58:19;0.019
18/04/2020  21:58:11;0.011
18/04/2020  23:58:03;0.013
19/04/2020  01:57:55;0.006
19/04/2020  03:57:47;0.015
19/04/2020  05:57:39;0.011
19/04/2020  07:57:31;0.011
19/04/2020  09:57:23;0.019
19/04/2020  10:45:57;0.571
19/04/2020  10:46:59;1.799
19/04/2020  12:46:51;1.377
19/04/2020  14:46:43;1.325
19/04/2020  16:46:35;1.345
19/04/2020  18:46:27;1.372
19/04/2020  20:46:19;1.388
19/04/2020  22:46:11;1.402
20/04/2020  00:46:03;1.443
20/04/2020  02:45:55;1.427
20/04/2020  04:45:47;1.440
20/04/2020  06:45:39;1.480
20/04/2020  08:45:31;1.525
20/04/2020  10:45:23;1.389
20/04/2020  12:45:15;1.413
20/04/2020  14:45:07;1.354
20/04/2020  16:44:59;1.299
20/04/2020  18:44:51;1.272
20/04/2020  20:44:43;1.230
20/04/2020  22:44:35;1.214
21/04/2020  00:44:27;1.142
21/04/2020  02:44:19;1.117
21/04/2020  04:44:11;1.202
21/04/2020  06:44:03;1.650
21/04/2020  08:43:55;1.745
21/04/2020  10:43:47;1.675
21/04/2020  12:43:39;1.669
21/04/2020  14:43:31;1.686
21/04/2020  16:43:23;1.683
21/04/2020  18:43:15;1.686
21/04/2020  20:43:07;1.686
21/04/2020  22:42:59;1.702
22/04/2020  00:42:51;1.672
22/04/2020  02:42:43;1.677
22/04/2020  04:42:35;1.720
22/04/2020  06:42:27;1.698
22/04/2020  08:42:19;1.695
22/04/2020  10:42:11;1.696
22/04/2020  12:42:03;1.698
22/04/2020  14:41:55;1.722
22/04/2020  16:41:47;1.670
22/04/2020  18:41:39;1.626
22/04/2020  20:41:31;1.683
22/04/2020  22:41:23;1.711
23/04/2020  00:41:15;1.702
23/04/2020  02:41:07;1.703
23/04/2020  04:40:59;1.674
23/04/2020  06:40:51;1.720
23/04/2020  08:40:43;1.703
23/04/2020  10:40:35;1.693
23/04/2020  12:40:27;1.681
23/04/2020  14:40:19;1.644
23/04/2020  16:40:11;1.623
23/04/2020  18:40:03;1.662
23/04/2020  20:39:55;1.696
23/04/2020  22:39:47;1.662
24/04/2020  00:39:39;1.652
24/04/2020  02:39:31;1.679
24/04/2020  04:39:23;1.685
24/04/2020  06:39:15;1.687
24/04/2020  08:39:07;1.682
24/04/2020  10:38:59;1.641
24/04/2020  12:38:51;1.624
24/04/2020  14:38:43;1.608
24/04/2020  16:38:35;1.630
24/04/2020  18:38:27;1.645
24/04/2020  20:38:19;1.662
24/04/2020  22:38:11;1.679
25/04/2020  00:38:03;1.710
25/04/2020  02:37:55;1.696
25/04/2020  04:37:47;1.697
25/04/2020  06:37:39;1.661
25/04/2020  08:37:31;1.713
25/04/2020  10:37:23;1.716
25/04/2020  12:37:15;1.652
25/04/2020  14:37:07;1.623
25/04/2020  16:36:59;1.635
25/04/2020  18:36:51;1.669
25/04/2020  20:36:43;1.639
25/04/2020  22:36:35;1.631
26/04/2020  00:36:27;1.667
26/04/2020  02:36:19;1.655
26/04/2020  04:36:11;1.642
26/04/2020  06:36:03;1.666
26/04/2020  08:35:55;1.662
26/04/2020  10:35:47;1.643
26/04/2020  12:35:39;1.630
26/04/2020  14:35:31;1.628
26/04/2020  16:35:23;1.602
26/04/2020  18:35:15;1.625
26/04/2020  20:35:07;1.637
26/04/2020  22:34:59;1.634
27/04/2020  00:34:51;1.644
27/04/2020  02:34:43;1.632
27/04/2020  04:34:35;1.664
27/04/2020  06:34:27;1.641
27/04/2020  08:34:19;1.640
27/04/2020  10:34:11;1.609
27/04/2020  12:34:03;1.596
27/04/2020  14:33:55;1.579
27/04/2020  16:33:47;1.561
27/04/2020  18:33:39;1.539
27/04/2020  20:33:31;1.595
27/04/2020  22:33:23;1.631
28/04/2020  00:33:15;1.586
28/04/2020  02:33:07;1.637
28/04/2020  04:32:59;1.603
28/04/2020  06:32:51;1.615
28/04/2020  08:32:43;1.605
28/04/2020  10:32:35;1.580
28/04/2020  12:32:27;1.559
28/04/2020  14:32:19;1.535
28/04/2020  16:32:11;1.551
28/04/2020  18:32:03;1.582
28/04/2020  20:31:55;1.578
28/04/2020  22:31:47;1.595
29/04/2020  00:31:39;1.602
29/04/2020  02:31:31;1.618
29/04/2020  04:31:23;1.626
29/04/2020  06:31:15;1.610
29/04/2020  08:31:07;1.587
29/04/2020  10:30:59;1.583
29/04/2020  12:30:51;1.534
29/04/2020  14:30:43;1.542
29/04/2020  16:30:35;1.542
29/04/2020  18:30:27;1.569
29/04/2020  20:30:19;1.605
29/04/2020  22:30:11;1.568
30/04/2020  00:30:03;1.576
30/04/2020  02:29:55;1.592
30/04/2020  04:29:47;1.592
30/04/2020  06:29:39;1.597
30/04/2020  08:29:31;1.582
30/04/2020  10:29:23;1.552
30/04/2020  12:29:15;1.553
30/04/2020  14:29:07;1.541
30/04/2020  16:28:59;1.514
30/04/2020  18:28:51;1.548
30/04/2020  20:28:43;1.566
30/04/2020  22:28:35;1.602
01/05/2020  00:28:27;1.600
01/05/2020  02:28:19;1.587
01/05/2020  04:28:11;1.564
01/05/2020  06:28:03;1.571
01/05/2020  08:27:55;1.577
01/05/2020  10:27:47;1.555
01/05/2020  12:27:39;1.562
01/05/2020  14:27:31;1.548
01/05/2020  16:27:23;1.552
01/05/2020  18:27:15;1.533
01/05/2020  20:27:07;1.552
01/05/2020  22:26:59;1.588
02/05/2020  00:26:51;1.569
02/05/2020  02:26:43;1.579
02/05/2020  04:26:35;1.599
02/05/2020  06:26:27;1.614
02/05/2020  08:26:19;1.604
02/05/2020  10:26:11;1.530
02/05/2020  12:26:03;1.559
02/05/2020  14:25:55;1.509
02/05/2020  16:25:47;1.537
02/05/2020  18:25:39;1.562
02/05/2020  20:25:31;1.538
02/05/2020  22:25:23;1.527
03/05/2020  00:25:15;1.543
03/05/2020  02:25:07;1.539
03/05/2020  04:24:59;1.540
03/05/2020  06:24:51;1.555
03/05/2020  08:24:43;1.581
03/05/2020  10:24:35;1.544
03/05/2020  12:24:27;1.521
03/05/2020  14:24:19;1.503
03/05/2020  16:24:11;1.509
03/05/2020  18:24:03;1.529
03/05/2020  20:23:55;1.548
03/05/2020  22:23:47;1.579
04/05/2020  00:23:39;1.571
04/05/2020  02:23:31;1.558
04/05/2020  04:23:23;1.611
04/05/2020  06:23:15;1.607
04/05/2020  08:23:07;1.564
04/05/2020  10:22:59;1.551
04/05/2020  12:22:51;1.592
04/05/2020  14:22:43;1.551
04/05/2020  16:22:35;1.560
04/05/2020  18:22:27;1.509
04/05/2020  20:22:19;1.519
04/05/2020  22:22:11;1.604
05/05/2020  00:22:03;1.594
05/05/2020  02:21:55;1.587
05/05/2020  04:21:47;1.591
05/05/2020  06:21:39;1.608
05/05/2020  08:21:31;1.612
05/05/2020  10:21:23;1.560
05/05/2020  12:21:15;1.547
05/05/2020  14:21:07;1.546
05/05/2020  16:20:59;1.526
05/05/2020  18:20:51;1.551
05/05/2020  20:20:43;1.558
05/05/2020  22:20:35;1.595
06/05/2020  00:20:27;1.578
06/05/2020  02:20:19;1.554
06/05/2020  04:20:11;1.576
06/05/2020  06:20:03;1.602
06/05/2020  08:19:55;1.598
06/05/2020  10:19:47;1.547
06/05/2020  12:19:39;1.592
06/05/2020  14:19:31;1.537
06/05/2020  16:19:23;1.540
06/05/2020  18:19:15;1.540
06/05/2020  20:19:07;1.599
06/05/2020  22:18:59;1.549
07/05/2020  00:18:51;1.640
07/05/2020  02:18:43;1.671
07/05/2020  04:18:35;1.633
07/05/2020  06:18:27;1.602
07/05/2020  08:18:19;1.632
07/05/2020  10:18:11;1.612
07/05/2020  12:18:03;1.582
07/05/2020  14:17:55;1.588
07/05/2020  16:17:47;1.579
07/05/2020  18:17:39;1.575
07/05/2020  20:17:31;1.627
07/05/2020  22:17:23;1.594
08/05/2020  00:17:15;1.619
08/05/2020  02:17:07;1.611
08/05/2020  04:16:59;1.594
08/05/2020  06:16:51;1.629
08/05/2020  08:16:43;1.594
08/05/2020  10:16:35;1.615
08/05/2020  12:16:27;1.601
08/05/2020  14:16:19;1.581
08/05/2020  16:16:11;1.602
08/05/2020  18:16:03;1.573
08/05/2020  20:15:55;1.618
08/05/2020  22:15:47;1.614
09/05/2020  00:15:39;1.598
09/05/2020  02:15:31;1.601
09/05/2020  04:15:23;1.612
09/05/2020  06:15:15;1.630
09/05/2020  08:15:07;1.586
09/05/2020  10:14:59;1.595
09/05/2020  12:14:51;1.568
09/05/2020  14:14:43;1.587
09/05/2020  16:14:35;1.549
09/05/2020  18:14:27;1.574
09/05/2020  20:14:19;1.598
09/05/2020  22:14:11;1.609
10/05/2020  00:14:03;1.592
10/05/2020  02:13:55;1.563
10/05/2020  04:13:47;1.556
10/05/2020  06:13:39;1.569
10/05/2020  08:13:31;1.538
10/05/2020  10:13:23;1.554
10/05/2020  12:13:15;1.558
10/05/2020  14:13:07;1.543
10/05/2020  16:12:59;1.548
10/05/2020  18:12:51;1.526
10/05/2020  20:12:43;1.546
10/05/2020  22:12:35;1.617
11/05/2020  00:12:27;1.583
11/05/2020  02:12:19;1.586
11/05/2020  04:12:11;1.602
11/05/2020  06:12:03;1.573
11/05/2020  08:11:55;1.562
11/05/2020  10:11:47;1.555
11/05/2020  12:11:39;1.527
11/05/2020  14:11:31;1.551
11/05/2020  16:11:23;1.545
11/05/2020  18:11:15;1.571
11/05/2020  20:11:07;1.568
11/05/2020  22:10:59;1.564
12/05/2020  00:10:51;1.556
12/05/2020  02:10:43;1.582
12/05/2020  04:10:35;1.572
12/05/2020  06:10:27;1.616
12/05/2020  08:10:19;1.613
12/05/2020  10:10:11;1.571
12/05/2020  12:10:03;1.675
12/05/2020  14:09:55;1.519
12/05/2020  16:09:47;1.520
12/05/2020  18:09:39;1.534
12/05/2020  20:09:31;1.540
12/05/2020  22:09:23;1.528
13/05/2020  00:09:15;1.526
13/05/2020  02:09:07;1.549
13/05/2020  04:08:59;1.537
13/05/2020  06:08:51;1.528
13/05/2020  08:08:43;1.549
13/05/2020  10:08:35;1.530
13/05/2020  12:08:27;1.532
13/05/2020  14:08:19;1.478
13/05/2020  16:08:11;1.499
13/05/2020  18:08:03;0.975
13/05/2020  20:07:55;0.994
13/05/2020  22:07:47;1.003
14/05/2020  00:07:39;1.001
14/05/2020  02:07:31;1.010
14/05/2020  04:07:23;1.000
14/05/2020  06:07:15;1.002
14/05/2020  08:07:07;0.995
14/05/2020  10:06:59;1.783
14/05/2020  12:06:51;1.761
14/05/2020  14:06:43;1.662
14/05/2020  16:06:35;1.534
14/05/2020  18:06:27;1.515
14/05/2020  20:06:19;1.444
14/05/2020  22:06:11;1.550
15/05/2020  00:06:03;1.553
15/05/2020  02:05:55;1.535
15/05/2020  04:05:47;1.523
15/05/2020  06:05:39;1.569
15/05/2020  08:05:31;1.543
15/05/2020  10:05:23;1.565
15/05/2020  12:05:15;1.591
15/05/2020  14:05:07;1.576
15/05/2020  16:04:59;1.555
15/05/2020  18:04:51;1.577
15/05/2020  20:04:43;1.583
15/05/2020  22:04:35;1.575
16/05/2020  00:04:27;1.598
16/05/2020  02:04:19;1.609
16/05/2020  04:04:11;1.611
16/05/2020  06:04:03;1.602
16/05/2020  08:03:55;1.551
16/05/2020  10:03:47;1.515
16/05/2020  12:03:39;1.584
16/05/2020  14:03:31;1.559
16/05/2020  16:03:23;1.534
16/05/2020  18:03:15;1.572
16/05/2020  20:03:07;1.523
16/05/2020  22:02:59;1.536
17/05/2020  00:02:51;1.541
17/05/2020  02:02:43;1.584
17/05/2020  04:02:35;1.584
17/05/2020  06:02:27;1.600
17/05/2020  08:02:19;1.560
17/05/2020  10:02:11;1.595
17/05/2020  12:02:03;1.559
17/05/2020  14:01:55;1.566
17/05/2020  16:01:47;1.544
17/05/2020  18:01:39;1.565
17/05/2020  20:01:31;1.554
17/05/2020  22:01:23;1.586
18/05/2020  00:01:15;1.588
18/05/2020  02:01:07;1.615
18/05/2020  04:00:59;1.583
18/05/2020  06:00:51;1.611
18/05/2020  08:00:43;1.610
18/05/2020  10:00:35;1.609
18/05/2020  12:00:27;1.632
18/05/2020  14:00:19;1.612
18/05/2020  16:00:11;1.631
18/05/2020  18:00:03;1.593
18/05/2020  19:59:55;1.601
18/05/2020  21:59:47;1.575
18/05/2020  23:59:39;1.621
19/05/2020  01:59:31;1.629
19/05/2020  03:59:23;1.613
19/05/2020  05:59:15;1.602
19/05/2020  07:59:07;1.602
19/05/2020  09:58:59;1.639
19/05/2020  11:58:51;1.551
19/05/2020  13:58:43;1.581
19/05/2020  15:58:35;1.544
19/05/2020  17:58:27;1.567
19/05/2020  19:58:19;1.585
19/05/2020  21:58:11;1.585
19/05/2020  23:58:03;1.596
20/05/2020  01:57:55;1.608
20/05/2020  03:57:47;1.573
20/05/2020  05:57:39;1.576
20/05/2020  07:57:31;1.564
20/05/2020  09:57:23;1.601
20/05/2020  11:57:15;1.565
20/05/2020  13:57:07;1.583
20/05/2020  15:56:59;1.556
20/05/2020  17:56:51;1.501
20/05/2020  19:56:43;1.587
20/05/2020  21:56:35;1.580
20/05/2020  23:56:27;1.591
21/05/2020  01:56:19;1.561
21/05/2020  03:56:11;1.611
21/05/2020  05:56:03;1.568
21/05/2020  07:55:55;1.599
21/05/2020  09:55:47;1.618
21/05/2020  11:55:39;1.551
21/05/2020  13:55:31;1.494
21/05/2020  15:55:23;1.573
21/05/2020  17:55:15;1.574
21/05/2020  19:55:07;1.593
21/05/2020  21:54:59;1.583
21/05/2020  23:54:51;1.614
22/05/2020  01:54:43;1.652
22/05/2020  03:54:35;1.629
22/05/2020  05:54:27;1.628
22/05/2020  07:54:19;1.630
22/05/2020  09:54:11;1.570
22/05/2020  11:54:03;1.567
22/05/2020  13:53:55;1.585
22/05/2020  15:53:47;1.568
22/05/2020  17:53:39;1.573
22/05/2020  19:53:31;1.590
22/05/2020  21:53:23;1.625
22/05/2020  23:53:15;1.635
23/05/2020  01:53:07;1.620
23/05/2020  03:52:59;1.619
23/05/2020  05:52:51;1.630
23/05/2020  07:52:43;1.633
23/05/2020  09:52:35;1.633
23/05/2020  11:52:27;1.646
23/05/2020  13:52:19;1.609
23/05/2020  15:52:11;1.599
23/05/2020  17:52:03;1.577
23/05/2020  19:51:55;1.585
23/05/2020  21:51:47;1.594
23/05/2020  23:51:39;1.640
24/05/2020  01:51:31;1.619
24/05/2020  03:51:23;1.628
24/05/2020  05:51:15;1.613
24/05/2020  07:51:07;1.613
24/05/2020  09:50:59;1.658
24/05/2020  11:50:51;1.590
24/05/2020  13:50:43;1.637
24/05/2020  15:50:35;1.615
24/05/2020  17:50:27;1.632
24/05/2020  19:50:19;1.615
24/05/2020  21:50:11;1.619
24/05/2020  23:50:03;1.619
25/05/2020  01:49:55;1.660
25/05/2020  03:49:47;1.640
25/05/2020  05:49:39;1.678
25/05/2020  07:49:31;1.648
25/05/2020  09:49:23;1.643
25/05/2020  11:49:15;1.679
25/05/2020  13:49:07;1.650
25/05/2020  15:48:59;1.583
25/05/2020  17:48:51;1.606
25/05/2020  19:48:43;1.638
25/05/2020  21:48:35;1.626
25/05/2020  23:48:27;1.658
26/05/2020  01:48:19;1.659
26/05/2020  03:48:11;1.678
26/05/2020  05:48:03;1.675
26/05/2020  07:47:55;1.690
26/05/2020  09:47:47;1.700
26/05/2020  11:47:39;1.648
26/05/2020  13:47:31;1.654
26/05/2020  15:47:23;1.638
26/05/2020  17:47:15;1.635
26/05/2020  19:47:07;1.607
26/05/2020  21:46:59;1.650
26/05/2020  23:46:51;1.660
27/05/2020  01:46:43;1.663
27/05/2020  03:46:35;1.655
27/05/2020  05:46:27;1.682
27/05/2020  07:46:19;1.651
27/05/2020  09:46:11;1.622
27/05/2020  11:46:03;1.638
27/05/2020  13:45:55;1.661
27/05/2020  15:45:47;1.617
27/05/2020  17:45:39;1.665
27/05/2020  19:45:31;1.683
27/05/2020  21:45:23;1.678
27/05/2020  23:45:15;1.685
28/05/2020  01:45:07;1.714
28/05/2020  03:44:59;1.706
28/05/2020  05:44:51;1.699
28/05/2020  07:44:43;1.706
28/05/2020  09:44:35;1.677
28/05/2020  11:44:27;1.674
28/05/2020  13:44:19;1.594
28/05/2020  15:44:11;1.583
28/05/2020  17:44:03;1.607
28/05/2020  19:43:55;1.629
28/05/2020  21:43:47;1.674
28/05/2020  23:43:39;1.669
29/05/2020  01:43:31;1.662
29/05/2020  03:43:23;1.656
29/05/2020  05:43:15;1.670
29/05/2020  07:43:07;1.657
29/05/2020  09:42:59;1.631
29/05/2020  11:42:51;1.685
29/05/2020  13:42:43;1.579
29/05/2020  15:42:35;1.608
29/05/2020  17:42:27;1.624
29/05/2020  19:42:19;1.631
29/05/2020  21:42:11;1.637
29/05/2020  23:42:03;1.661
30/05/2020  01:41:55;1.675
30/05/2020  03:41:47;1.653
30/05/2020  05:41:39;1.657
30/05/2020  07:41:31;1.668
30/05/2020  09:41:23;1.635
30/05/2020  11:41:15;1.619
30/05/2020  13:41:07;1.625
30/05/2020  15:40:59;1.611
30/05/2020  17:40:51;1.638
30/05/2020  19:40:43;1.630
