
"Time";"HTI889G";
"25/06/2020  07:33:14";"51,926";
"25/06/2020  07:59:14";"51,581";
"25/06/2020  09:59:14";"51,232";
"25/06/2020  11:59:14";"51,196";
"25/06/2020  13:37:14";"51,691";
"25/06/2020  15:35:14";"52,155";
"25/06/2020  17:35:14";"52,155";
"25/06/2020  19:33:14";"52,118";
"25/06/2020  21:31:14";"51,847";
"25/06/2020  23:31:14";"51,545";
"26/06/2020  01:29:14";"51,274";
"26/06/2020  03:27:14";"51,545";
"26/06/2020  05:25:14";"51,545";
"26/06/2020  07:23:14";"51,389";
"26/06/2020  09:21:14";"51,274";
"26/06/2020  10:33:14";"51,691";
"26/06/2020  11:33:14";"52,040";
"26/06/2020  13:29:14";"52,390";
"26/06/2020  15:27:14";"52,468";
"26/06/2020  17:27:14";"52,197";
"26/06/2020  19:27:14";"52,004";
"26/06/2020  21:25:14";"51,733";
"26/06/2020  23:23:14";"51,847";
"27/06/2020  00:23:14";"51,806";
"27/06/2020  00:25:14";"50,466";
"27/06/2020  00:29:14";"51,545";
"27/06/2020  02:27:14";"51,503";
"27/06/2020  04:25:14";"51,310";
"27/06/2020  06:25:14";"51,232";
"27/06/2020  08:23:14";"50,961";
"27/06/2020  09:51:14";"51,425";
"27/06/2020  11:19:14";"51,847";
"27/06/2020  13:19:14";"52,004";
"27/06/2020  15:19:14";"52,197";
"27/06/2020  17:17:14";"52,275";
"27/06/2020  19:17:14";"52,343";
"27/06/2020  20:55:14";"51,847";
"27/06/2020  22:53:14";"51,733";
"28/06/2020  00:51:14";"51,581";
"28/06/2020  02:51:14";"51,691";
"28/06/2020  04:49:14";"51,389";
"28/06/2020  06:49:14";"51,274";
"28/06/2020  08:47:14";"51,117";
"28/06/2020  10:47:14";"51,425";
"28/06/2020  11:57:14";"51,847";
"28/06/2020  13:55:14";"52,155";
"28/06/2020  15:45:14";"52,468";
"28/06/2020  17:43:14";"52,577";
"28/06/2020  19:41:14";"52,499";
"28/06/2020  21:39:14";"52,343";
"28/06/2020  23:39:14";"52,343";
"29/06/2020  01:37:14";"52,040";
"29/06/2020  02:51:14";"51,581";
"29/06/2020  04:37:14";"51,232";
"29/06/2020  06:37:14";"51,076";
"29/06/2020  08:37:14";"51,425";
"29/06/2020  10:11:14";"51,769";
"29/06/2020  12:09:14";"52,155";
"29/06/2020  13:09:14";"52,499";
"29/06/2020  14:59:14";"52,927";
"29/06/2020  16:57:14";"53,119";
"29/06/2020  18:35:14";"52,655";
"29/06/2020  20:33:14";"52,343";
"29/06/2020  21:39:14";"52,040";
"29/06/2020  22:15:14";"51,545";
"30/06/2020  00:05:14";"51,117";
"30/06/2020  02:03:14";"50,961";
"30/06/2020  04:01:14";"51,274";
"30/06/2020  06:01:14";"51,076";
"30/06/2020  07:59:14";"51,274";
"30/06/2020  09:03:14";"51,733";
"30/06/2020  10:29:14";"52,155";
"30/06/2020  12:27:14";"52,577";
"30/06/2020  14:27:14";"52,734";
"30/06/2020  16:25:14";"52,812";
"30/06/2020  18:23:14";"52,963";
"30/06/2020  20:21:14";"52,770";
"30/06/2020  21:43:14";"52,311";
"30/06/2020  23:23:14";"51,884";
"01/07/2020  01:23:14";"51,467";
"01/07/2020  03:21:14";"51,039";
"01/07/2020  05:21:14";"50,883";
"01/07/2020  07:19:14";"50,961";
"01/07/2020  08:47:14";"51,389";
"01/07/2020  10:23:14";"51,884";
"01/07/2020  11:01:14";"52,275";
"01/07/2020  11:31:14";"52,614";
"01/07/2020  12:29:14";"53,083";
"01/07/2020  14:27:14";"53,354";
"01/07/2020  16:27:14";"53,119";
"01/07/2020  17:25:14";"52,734";
"01/07/2020  19:23:14";"52,614";
"01/07/2020  21:15:14";"52,118";
"01/07/2020  23:13:14";"51,962";
"02/07/2020  01:13:14";"52,390";
"02/07/2020  02:49:14";"52,040";
"02/07/2020  04:11:14";"51,545";
"02/07/2020  06:11:14";"51,691";
"02/07/2020  08:09:14";"51,962";
"02/07/2020  10:07:14";"52,197";
"02/07/2020  12:05:14";"52,468";
"02/07/2020  13:43:14";"52,927";
"02/07/2020  15:15:14";"53,276";
"02/07/2020  17:13:14";"53,083";
"02/07/2020  18:53:14";"52,614";
"02/07/2020  20:51:14";"52,468";
"02/07/2020  22:49:14";"52,040";
"03/07/2020  00:47:14";"52,040";
"03/07/2020  02:13:14";"51,660";
"03/07/2020  03:37:14";"51,232";
"03/07/2020  05:35:14";"51,117";
"03/07/2020  07:33:14";"51,117";
"03/07/2020  09:33:14";"51,274";
"03/07/2020  10:55:14";"51,733";
"03/07/2020  12:13:14";"52,155";
"03/07/2020  13:27:14";"52,468";
"03/07/2020  15:25:14";"52,499";
"03/07/2020  17:23:14";"52,468";
"03/07/2020  19:21:14";"52,421";
"03/07/2020  20:17:14";"52,004";
"03/07/2020  21:21:14";"51,545";
"03/07/2020  23:11:14";"51,076";
"04/07/2020  01:11:14";"51,076";
"04/07/2020  02:29:14";"51,425";
"04/07/2020  04:27:14";"51,613";
"04/07/2020  06:27:14";"51,545";
"04/07/2020  07:55:14";"51,076";
"04/07/2020  09:53:14";"50,961";
"04/07/2020  11:53:14";"51,117";
"04/07/2020  13:51:14";"51,039";
"04/07/2020  15:51:14";"51,232";
"04/07/2020  17:49:14";"51,274";
"04/07/2020  19:49:14";"51,274";
"04/07/2020  21:49:14";"51,232";
"04/07/2020  23:47:14";"51,274";
"05/07/2020  01:47:14";"51,076";
"05/07/2020  02:41:14";"51,389";
"05/07/2020  04:41:14";"51,691";
"05/07/2020  06:41:14";"51,660";
"05/07/2020  07:55:14";"51,196";
"05/07/2020  09:53:14";"50,925";
"05/07/2020  11:51:14";"51,117";
"05/07/2020  13:31:14";"51,581";
"05/07/2020  15:31:14";"52,004";
"05/07/2020  17:29:14";"51,847";
"05/07/2020  19:29:14";"51,733";
"05/07/2020  20:25:14";"51,389";
"05/07/2020  22:25:14";"51,425";
"06/07/2020  00:25:14";"51,581";
"06/07/2020  02:15:14";"51,274";
"06/07/2020  04:15:14";"50,883";
"06/07/2020  04:41:14";"51,232";
"06/07/2020  06:17:14";"51,613";
"06/07/2020  07:31:14";"51,232";
"06/07/2020  08:19:14";"51,581";
"06/07/2020  09:25:14";"51,232";
"06/07/2020  11:23:14";"51,425";
"06/07/2020  13:13:14";"51,884";
"06/07/2020  15:03:14";"52,343";
"06/07/2020  17:03:14";"52,155";
"06/07/2020  19:03:14";"51,847";
"06/07/2020  21:01:14";"52,004";
"06/07/2020  22:05:14";"51,581";
"06/07/2020  23:27:14";"51,274";
"07/07/2020  01:25:14";"51,274";
"07/07/2020  03:25:14";"51,232";
"07/07/2020  05:23:14";"51,076";
"07/07/2020  07:21:14";"51,076";
"07/07/2020  09:19:14";"50,925";
"07/07/2020  11:17:14";"50,695";
"07/07/2020  13:17:14";"51,117";
"07/07/2020  15:15:14";"51,389";
"07/07/2020  17:13:14";"51,425";
"07/07/2020  19:13:14";"51,347";
"07/07/2020  21:11:14";"51,310";
"07/07/2020  23:11:14";"51,389";
"08/07/2020  01:09:14";"51,347";
"08/07/2020  03:07:14";"51,347";
"08/07/2020  05:07:14";"51,274";
"08/07/2020  06:21:14";"50,925";
"08/07/2020  08:19:14";"50,961";
"08/07/2020  09:33:14";"51,274";
"08/07/2020  11:31:14";"51,581";
"08/07/2020  13:31:14";"51,884";
"08/07/2020  15:17:14";"52,233";
"08/07/2020  17:17:14";"52,197";
"08/07/2020  19:15:14";"52,233";
"08/07/2020  21:15:14";"52,233";
"08/07/2020  23:15:14";"52,040";
"09/07/2020  01:13:14";"51,769";
"09/07/2020  03:11:14";"51,274";
"09/07/2020  05:11:14";"51,196";
"09/07/2020  07:09:14";"51,003";
"09/07/2020  09:07:14";"51,425";
"09/07/2020  10:53:14";"51,884";
"09/07/2020  12:41:14";"52,197";
"09/07/2020  14:39:14";"52,155";
"09/07/2020  16:39:14";"52,040";
"09/07/2020  18:37:14";"52,040";
"09/07/2020  20:37:14";"52,040";
"09/07/2020  22:37:14";"52,197";
"10/07/2020  00:37:14";"52,197";
"10/07/2020  02:37:14";"51,769";
"10/07/2020  03:37:14";"51,274";
"10/07/2020  05:21:14";"50,925";
"10/07/2020  07:21:14";"50,961";
"10/07/2020  09:21:14";"51,117";
"10/07/2020  10:57:14";"51,613";
"10/07/2020  12:19:14";"52,082";
"10/07/2020  12:59:14";"52,499";
"10/07/2020  14:57:14";"52,770";
"10/07/2020  16:57:14";"52,963";
"10/07/2020  18:55:14";"52,655";
"10/07/2020  20:53:14";"52,343";
"10/07/2020  22:51:14";"52,692";
"11/07/2020  00:51:14";"52,655";
"11/07/2020  02:17:14";"52,233";
"11/07/2020  04:15:14";"51,884";
"11/07/2020  06:13:14";"51,545";
"11/07/2020  08:13:14";"51,613";
"11/07/2020  09:01:14";"52,082";
"11/07/2020  10:27:14";"52,499";
"11/07/2020  12:25:14";"52,546";
"11/07/2020  14:25:14";"52,655";
"11/07/2020  16:23:14";"52,848";
"11/07/2020  17:59:14";"52,499";
"11/07/2020  19:21:14";"52,963";
"11/07/2020  21:21:14";"52,963";
"11/07/2020  23:19:14";"53,156";
"12/07/2020  00:15:14";"52,692";
"12/07/2020  00:59:14";"52,233";
"12/07/2020  01:49:14";"51,769";
"12/07/2020  03:13:14";"51,310";
"12/07/2020  05:13:14";"51,154";
"12/07/2020  07:11:14";"51,154";
"12/07/2020  08:57:14";"51,613";
"12/07/2020  09:45:14";"52,082";
"12/07/2020  11:11:14";"52,546";
"12/07/2020  13:11:14";"53,005";
"12/07/2020  15:11:14";"53,276";
"12/07/2020  17:11:14";"53,005";
"12/07/2020  19:09:14";"52,927";
"12/07/2020  20:59:14";"52,614";
"12/07/2020  22:29:14";"52,233";
"12/07/2020  23:07:14";"51,884";
"13/07/2020  01:05:14";"51,581";
"13/07/2020  03:05:14";"51,613";
"13/07/2020  05:03:14";"51,613";
"13/07/2020  07:01:14";"51,467";
"13/07/2020  09:01:14";"51,613";
"13/07/2020  10:59:14";"52,040";
"13/07/2020  12:15:14";"52,233";
"13/07/2020  12:17:14";"0,000";
"13/07/2020  12:19:14";"0,000";
"13/07/2020  12:19:14";"0,000";
"13/07/2020  12:21:14";"0,000";
"13/07/2020  13:07:14";"0,000";
"13/07/2020  13:09:14";"47,432";
"13/07/2020  14:03:14";"46,050";
"13/07/2020  14:17:14";"45,628";
"13/07/2020  14:35:14";"45,164";
"13/07/2020  14:47:14";"44,663";
"13/07/2020  15:05:14";"44,246";
"13/07/2020  15:23:14";"43,782";
"13/07/2020  15:39:14";"43,287";
"13/07/2020  15:59:14";"42,828";
"13/07/2020  16:19:14";"42,406";
"13/07/2020  16:39:14";"41,911";
"13/07/2020  17:01:14";"41,488";
"13/07/2020  17:19:14";"41,175";
"13/07/2020  17:39:14";"40,685";
"13/07/2020  19:01:14";"39,231";
"13/07/2020  19:27:14";"38,809";
"13/07/2020  19:55:14";"38,386";
"13/07/2020  20:17:14";"37,891";
"13/07/2020  20:45:14";"37,432";
"13/07/2020  21:13:14";"36,979";
"13/07/2020  21:39:14";"36,515";
"13/07/2020  22:13:14";"36,098";
"13/07/2020  22:43:14";"35,639";
"13/07/2020  23:15:14";"35,180";
"13/07/2020  23:53:14";"34,685";
"14/07/2020  00:29:14";"34,226";
"14/07/2020  01:05:14";"33,804";
"14/07/2020  01:45:14";"33,381";
"14/07/2020  02:27:14";"32,891";
"14/07/2020  03:05:14";"32,469";
"14/07/2020  03:39:14";"32,089";
"14/07/2020  04:29:14";"31,666";
"14/07/2020  05:17:14";"31,176";
"14/07/2020  06:33:14";"30,754";
"14/07/2020  07:45:14";"30,264";
"14/07/2020  09:41:14";"29,842";
"14/07/2020  11:41:14";"29,346";
"14/07/2020  13:39:14";"29,497";
"14/07/2020  15:39:14";"29,388";
"14/07/2020  17:37:14";"29,346";
"14/07/2020  19:37:14";"29,534";
"14/07/2020  21:37:14";"29,159";
"14/07/2020  23:35:14";"29,044";
"15/07/2020  01:35:14";"28,887";
"15/07/2020  03:29:14";"28,434";
"15/07/2020  05:11:14";"27,980";
"15/07/2020  05:53:14";"27,636";
"15/07/2020  07:33:14";"27,214";
"15/07/2020  09:31:14";"26,880";
"15/07/2020  11:31:14";"27,068";
"15/07/2020  13:31:14";"27,522";
"15/07/2020  15:29:14";"27,866";
"15/07/2020  17:03:14";"28,278";
"15/07/2020  18:05:14";"28,590";
"15/07/2020  19:19:14";"29,080";
"15/07/2020  21:19:14";"29,122";
"15/07/2020  23:17:14";"29,080";
"16/07/2020  00:37:14";"28,663";
"16/07/2020  02:35:14";"28,210";
"16/07/2020  04:33:14";"28,053";
"16/07/2020  06:19:14";"27,600";
"16/07/2020  08:19:14";"27,292";
"16/07/2020  10:17:14";"27,334";
"16/07/2020  12:15:14";"27,714";
"16/07/2020  13:53:14";"28,132";
"16/07/2020  15:21:14";"28,622";
"16/07/2020  16:47:14";"29,080";
"16/07/2020  18:47:14";"29,388";
"16/07/2020  20:45:14";"29,232";
"16/07/2020  22:27:14";"28,814";
"16/07/2020  23:43:14";"28,356";
"17/07/2020  00:45:14";"27,866";
"17/07/2020  02:01:14";"27,412";
"17/07/2020  02:59:14";"26,948";
"17/07/2020  04:25:14";"26,495";
"17/07/2020  05:25:14";"26,077";
"17/07/2020  06:41:14";"25,624";
"17/07/2020  08:35:14";"25,165";
"17/07/2020  10:33:14";"25,280";
"17/07/2020  11:47:14";"25,582";
"17/07/2020  12:27:14";"26,004";
"17/07/2020  13:25:14";"26,495";
"17/07/2020  14:47:14";"26,948";
"17/07/2020  15:45:14";"27,412";
"17/07/2020  16:49:14";"27,902";
"17/07/2020  18:01:14";"28,319";
"17/07/2020  20:01:14";"28,622";
"17/07/2020  21:59:14";"28,319";
"17/07/2020  23:13:14";"27,866";
"18/07/2020  00:39:14";"27,412";
"18/07/2020  02:27:14";"26,990";
"18/07/2020  04:03:14";"26,495";
"18/07/2020  05:41:14";"26,004";
"18/07/2020  06:53:14";"25,660";
"18/07/2020  08:53:14";"25,238";
"18/07/2020  09:55:14";"25,431";
"18/07/2020  09:59:14";"26,036";
"18/07/2020  10:09:14";"26,495";
"18/07/2020  10:39:14";"27,522";
"18/07/2020  10:53:14";"28,168";
"18/07/2020  11:09:14";"28,622";
"18/07/2020  11:21:14";"29,122";
"18/07/2020  11:39:14";"29,497";
"18/07/2020  11:57:14";"29,956";
"18/07/2020  12:13:14";"30,379";
"18/07/2020  12:33:14";"30,869";
"18/07/2020  12:59:14";"31,333";
"18/07/2020  13:25:14";"31,786";
"18/07/2020  13:51:14";"32,203";
"18/07/2020  14:15:14";"32,589";
"18/07/2020  14:49:14";"33,043";
"18/07/2020  15:27:14";"33,423";
"18/07/2020  16:05:14";"33,804";
"18/07/2020  17:51:14";"34,226";
"18/07/2020  19:01:14";"34,716";
"18/07/2020  20:59:14";"34,528";
"18/07/2020  22:57:14";"34,570";
"19/07/2020  00:57:14";"34,226";
"19/07/2020  02:37:14";"33,767";
"19/07/2020  04:31:14";"33,381";
"19/07/2020  06:01:14";"32,891";
"19/07/2020  08:01:14";"32,735";
"19/07/2020  09:59:14";"33,157";
"19/07/2020  11:59:14";"33,580";
"19/07/2020  13:55:14";"34,070";
"19/07/2020  15:53:14";"34,263";
"19/07/2020  17:53:14";"34,382";
"19/07/2020  19:51:14";"34,226";
"19/07/2020  21:51:14";"34,226";
"19/07/2020  22:47:14";"34,111";
"19/07/2020  22:49:14";"36,859";
"19/07/2020  22:51:14";"41,911";
"19/07/2020  22:57:14";"44,976";
"19/07/2020  23:17:14";"51,154";
"19/07/2020  23:23:14";"50,502";
"19/07/2020  23:51:14";"52,197";
"20/07/2020  00:05:14";"52,655";
"20/07/2020  00:23:14";"53,119";
"20/07/2020  01:07:14";"53,542";
"20/07/2020  03:07:14";"53,354";
"20/07/2020  05:05:14";"53,198";
"20/07/2020  06:21:14";"52,770";
"20/07/2020  08:21:14";"52,927";
"20/07/2020  09:27:14";"53,354";
"20/07/2020  10:51:14";"53,849";
"20/07/2020  12:49:14";"54,157";
"20/07/2020  14:49:14";"54,199";
"20/07/2020  16:47:14";"54,157";
"20/07/2020  18:47:14";"53,891";
"20/07/2020  20:45:14";"53,735";
"20/07/2020  22:23:14";"53,276";
"21/07/2020  00:21:14";"53,156";
"21/07/2020  01:23:14";"52,848";
"21/07/2020  02:11:14";"52,546";
"21/07/2020  03:29:14";"52,233";
"21/07/2020  05:27:14";"52,040";
"21/07/2020  07:27:14";"52,343";
"21/07/2020  08:25:14";"52,655";
"21/07/2020  10:25:14";"53,119";
"21/07/2020  11:15:14";"53,463";
"21/07/2020  13:01:14";"53,849";
"21/07/2020  14:59:14";"54,042";
"21/07/2020  16:57:14";"53,735";
"21/07/2020  18:57:14";"53,276";
"21/07/2020  20:57:14";"53,156";
"21/07/2020  22:57:14";"53,156";
"21/07/2020  23:49:14";"52,812";
"22/07/2020  00:55:14";"52,390";
"22/07/2020  01:57:14";"52,040";
"22/07/2020  03:57:14";"52,390";
"22/07/2020  05:55:14";"52,692";
"22/07/2020  07:55:14";"52,770";
"22/07/2020  09:53:14";"53,119";
"22/07/2020  11:53:14";"53,385";
"22/07/2020  13:39:14";"53,735";
"22/07/2020  15:37:14";"53,542";
"22/07/2020  17:37:14";"53,542";
"22/07/2020  19:35:14";"53,385";
"22/07/2020  21:35:14";"52,927";
"22/07/2020  22:37:14";"53,385";
"22/07/2020  23:13:14";"53,735";
"23/07/2020  01:13:14";"53,542";
"23/07/2020  02:31:14";"53,119";
"23/07/2020  04:31:14";"52,655";
"23/07/2020  06:31:14";"52,499";
"23/07/2020  08:29:14";"52,468";
"23/07/2020  09:17:14";"52,927";
"23/07/2020  10:05:14";"53,385";
"23/07/2020  11:19:14";"53,849";
"23/07/2020  13:19:14";"53,891";
"23/07/2020  15:17:14";"54,006";
"23/07/2020  17:17:14";"53,849";
"23/07/2020  19:13:14";"54,157";
"23/07/2020  21:11:14";"54,464";
"23/07/2020  22:57:14";"54,006";
"23/07/2020  23:35:14";"53,542";
"24/07/2020  00:59:14";"53,083";
"24/07/2020  02:53:14";"52,614";
"24/07/2020  04:53:14";"52,499";
"24/07/2020  06:51:14";"52,468";
"24/07/2020  08:49:14";"52,614";
"24/07/2020  10:27:14";"53,083";
"24/07/2020  11:27:14";"53,578";
"24/07/2020  13:25:14";"53,891";
"24/07/2020  14:47:14";"54,308";
"24/07/2020  16:47:14";"54,277";
"24/07/2020  18:47:14";"53,927";
"24/07/2020  20:47:14";"53,656";
"24/07/2020  22:45:14";"53,849";
"25/07/2020  00:21:14";"53,385";
"25/07/2020  02:21:14";"53,234";
"25/07/2020  04:19:14";"53,083";
"25/07/2020  06:19:14";"52,812";
"25/07/2020  08:17:14";"53,119";
"25/07/2020  09:37:14";"53,463";
"25/07/2020  11:37:14";"53,693";
"25/07/2020  13:37:14";"53,849";
"25/07/2020  15:35:14";"54,157";
"25/07/2020  17:33:14";"54,464";
"25/07/2020  19:23:14";"54,157";
"25/07/2020  20:33:14";"53,813";
"25/07/2020  22:33:14";"53,422";
"26/07/2020  00:33:14";"53,276";
"26/07/2020  02:03:14";"52,963";
"26/07/2020  04:03:14";"52,770";
"26/07/2020  05:19:14";"52,311";
"26/07/2020  06:45:14";"51,847";
"26/07/2020  08:35:14";"52,311";
"26/07/2020  08:59:14";"52,655";
"26/07/2020  10:19:14";"53,119";
"26/07/2020  12:17:14";"53,422";
"26/07/2020  13:51:14";"53,813";
"26/07/2020  15:51:14";"54,006";
"26/07/2020  17:49:14";"54,199";
"26/07/2020  19:47:14";"54,308";
"26/07/2020  21:45:14";"54,621";
"26/07/2020  23:37:14";"54,199";
"27/07/2020  01:31:14";"53,849";
"27/07/2020  02:11:14";"53,385";
"27/07/2020  04:09:14";"53,083";
"27/07/2020  06:09:14";"53,276";
"27/07/2020  08:09:14";"53,422";
"27/07/2020  09:33:14";"53,891";
"27/07/2020  11:31:14";"54,355";
"27/07/2020  13:19:14";"54,772";
"27/07/2020  15:17:14";"54,501";
"27/07/2020  17:15:14";"54,199";
"27/07/2020  19:13:14";"54,199";
"27/07/2020  21:13:14";"53,849";
"27/07/2020  23:03:14";"54,199";
"28/07/2020  01:01:14";"54,199";
"28/07/2020  02:23:14";"53,771";
"28/07/2020  04:23:14";"53,891";
"28/07/2020  06:23:14";"54,235";
"28/07/2020  07:27:14";"53,849";
"28/07/2020  09:25:14";"54,199";
"28/07/2020  11:25:14";"54,199";
"28/07/2020  12:35:14";"54,579";
"28/07/2020  13:39:14";"54,928";
"28/07/2020  15:39:14";"54,736";
"28/07/2020  17:37:14";"54,355";
"28/07/2020  19:37:14";"54,308";
"28/07/2020  21:37:14";"54,157";
"28/07/2020  23:35:14";"54,042";
"29/07/2020  01:33:14";"54,199";
"29/07/2020  03:33:14";"54,308";
"29/07/2020  05:33:14";"54,042";
"29/07/2020  07:31:14";"53,735";
"29/07/2020  09:29:14";"53,891";
"29/07/2020  10:35:14";"54,355";
"29/07/2020  11:55:14";"54,736";
"29/07/2020  12:55:14";"55,043";
"29/07/2020  14:53:14";"55,434";
"29/07/2020  16:53:14";"55,085";
"29/07/2020  17:53:14";"54,657";
"29/07/2020  19:33:14";"54,355";
"29/07/2020  20:51:14";"54,006";
"29/07/2020  22:49:14";"53,620";
"30/07/2020  00:47:14";"53,422";
"30/07/2020  02:45:14";"53,119";
"30/07/2020  04:45:14";"53,156";
"30/07/2020  06:45:14";"53,276";
"30/07/2020  08:25:14";"53,656";
"30/07/2020  08:43:14";"54,006";
"30/07/2020  09:25:14";"54,464";
"30/07/2020  09:49:14";"54,814";
"30/07/2020  10:39:14";"55,236";
"30/07/2020  12:37:14";"54,965";
"30/07/2020  13:55:14";"55,434";
"30/07/2020  15:53:14";"55,700";
"30/07/2020  17:53:14";"55,434";
"30/07/2020  18:37:14";"54,965";
"30/07/2020  19:35:14";"54,621";
"30/07/2020  21:29:14";"54,199";
"30/07/2020  23:25:14";"53,849";
"31/07/2020  01:25:14";"53,542";
"31/07/2020  03:15:14";"53,083";
"31/07/2020  04:35:14";"52,614";
"31/07/2020  05:45:14";"52,963";
"31/07/2020  06:09:14";"53,422";
"31/07/2020  06:55:14";"53,891";
"31/07/2020  07:59:14";"54,308";
"31/07/2020  09:59:14";"54,501";
"31/07/2020  11:53:14";"54,928";
"31/07/2020  13:07:14";"55,278";
"31/07/2020  15:05:14";"55,580";
"31/07/2020  17:05:14";"55,314";
"31/07/2020  19:03:14";"55,278";
"31/07/2020  20:59:14";"54,814";
"31/07/2020  22:59:14";"54,501";
"01/08/2020  00:09:14";"54,042";
"01/08/2020  01:19:14";"54,464";
"01/08/2020  02:43:14";"54,084";
"01/08/2020  03:09:14";"53,620";
"01/08/2020  03:45:14";"53,276";
"01/08/2020  05:45:14";"53,422";
"01/08/2020  07:43:14";"53,578";
"01/08/2020  09:23:14";"54,042";
"01/08/2020  10:19:14";"54,501";
"01/08/2020  10:59:14";"54,965";
"01/08/2020  11:29:14";"55,434";
"01/08/2020  13:27:14";"55,387";
"01/08/2020  15:25:14";"55,085";
"01/08/2020  17:23:14";"55,278";
"01/08/2020  19:23:14";"55,387";
"01/08/2020  21:21:14";"55,737";
"01/08/2020  22:05:14";"55,278";
"01/08/2020  22:59:14";"54,501";
"02/08/2020  00:59:14";"54,042";
"02/08/2020  02:59:14";"53,771";
"02/08/2020  04:57:14";"53,422";
"02/08/2020  06:55:14";"53,156";
"02/08/2020  08:55:14";"52,963";
"02/08/2020  10:01:14";"53,385";
"02/08/2020  10:29:14";"53,693";
"02/08/2020  10:43:14";"54,084";
"02/08/2020  11:13:14";"54,501";
"02/08/2020  11:31:14";"54,814";
"02/08/2020  11:49:14";"55,121";
"02/08/2020  12:51:14";"55,465";
"02/08/2020  14:51:14";"55,434";
"02/08/2020  16:51:14";"55,893";
"02/08/2020  18:49:14";"55,851";
"02/08/2020  20:47:14";"55,737";
"02/08/2020  22:47:14";"55,278";
"02/08/2020  23:53:14";"54,850";
"03/08/2020  00:55:14";"54,386";
"03/08/2020  02:13:14";"54,006";
"03/08/2020  04:11:14";"53,927";
"03/08/2020  05:37:14";"53,578";
"03/08/2020  07:35:14";"53,422";
"03/08/2020  09:31:14";"53,771";
"03/08/2020  11:21:14";"54,157";
"03/08/2020  12:01:14";"54,543";
"03/08/2020  13:11:14";"55,007";
"03/08/2020  15:11:14";"55,278";
"03/08/2020  16:41:14";"54,928";
"03/08/2020  18:27:14";"54,464";
"03/08/2020  19:31:14";"54,042";
"03/08/2020  21:31:14";"53,620";
"03/08/2020  23:29:14";"53,276";
"04/08/2020  00:45:14";"52,927";
"04/08/2020  02:45:14";"52,614";
"04/08/2020  04:43:14";"52,311";
"04/08/2020  06:43:14";"52,343";
"04/08/2020  08:41:14";"52,118";
"04/08/2020  10:27:14";"52,468";
"04/08/2020  11:41:14";"52,040";
"04/08/2020  12:13:14";"51,545";
"04/08/2020  14:13:14";"51,274";
"04/08/2020  16:11:14";"51,274";
"04/08/2020  18:09:14";"51,117";
"04/08/2020  19:13:14";"50,773";
"04/08/2020  21:11:14";"50,961";
"04/08/2020  23:11:14";"50,737";
"05/08/2020  01:09:14";"50,961";
"05/08/2020  03:07:14";"51,117";
"05/08/2020  05:07:14";"50,961";
"05/08/2020  07:05:14";"50,925";
"05/08/2020  09:05:14";"50,773";
"05/08/2020  10:31:14";"51,117";
"05/08/2020  12:29:14";"51,425";
"05/08/2020  14:27:14";"51,613";
"05/08/2020  16:27:14";"51,581";
"05/08/2020  18:25:14";"51,613";
"05/08/2020  20:25:14";"51,274";
"05/08/2020  22:23:14";"50,961";
"06/08/2020  00:21:14";"50,925";
"06/08/2020  02:21:14";"51,039";
"06/08/2020  04:19:14";"51,274";
"06/08/2020  06:19:14";"51,310";
"06/08/2020  08:17:14";"51,076";
"06/08/2020  10:15:14";"50,961";
"06/08/2020  11:25:14";"51,310";
"06/08/2020  12:47:14";"51,733";
"06/08/2020  14:47:14";"51,926";
"06/08/2020  16:47:14";"51,847";
"06/08/2020  18:47:14";"51,962";
"06/08/2020  20:45:14";"52,004";
"06/08/2020  22:31:14";"51,581";
"07/08/2020  00:29:14";"51,274";
"07/08/2020  01:57:14";"50,925";
"07/08/2020  03:55:14";"50,659";
"07/08/2020  05:53:14";"51,117";
"07/08/2020  07:51:14";"50,925";
"07/08/2020  08:39:14";"51,274";
"07/08/2020  09:41:14";"51,691";
"07/08/2020  10:35:14";"51,884";
"07/08/2020  10:51:14";"52,197";
"07/08/2020  12:49:14";"52,343";
"07/08/2020  14:47:14";"52,812";
"07/08/2020  16:47:14";"52,812";
"07/08/2020  18:45:14";"53,083";
"07/08/2020  20:43:14";"52,927";
"07/08/2020  22:41:14";"52,499";
"08/08/2020  00:39:14";"52,040";
"08/08/2020  02:37:14";"52,004";
"08/08/2020  04:35:14";"52,040";
"08/08/2020  06:35:14";"51,733";
"08/08/2020  08:33:14";"51,733";
"08/08/2020  09:23:14";"52,197";
"08/08/2020  11:23:14";"52,655";
"08/08/2020  13:21:14";"52,927";
"08/08/2020  15:21:14";"52,770";
"08/08/2020  15:53:14";"53,234";
"08/08/2020  17:33:14";"53,656";
"08/08/2020  19:31:14";"53,385";
"08/08/2020  21:11:14";"52,963";
"08/08/2020  22:05:14";"52,499";
"08/08/2020  23:39:14";"52,963";
"09/08/2020  01:27:14";"52,499";
"09/08/2020  02:07:14";"52,040";
"09/08/2020  04:07:14";"51,581";
"09/08/2020  06:05:14";"51,613";
"09/08/2020  08:05:14";"51,389";
"09/08/2020  09:01:14";"51,884";
"09/08/2020  10:15:14";"52,343";
"09/08/2020  10:51:14";"52,812";
"09/08/2020  12:43:14";"53,234";
"09/08/2020  14:11:14";"53,578";
"09/08/2020  16:11:14";"53,771";
"09/08/2020  18:09:14";"53,578";
